# performed: 12004153 steps
# collection matrix updated: 120 times
# minimum microstate: 70
# maximum microstate: 140
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
109 38353.85306091461 112604.52811900893 23286.618820077365 20.009804065360743 -20.009804065360743 -20.54109345997839 -19.02748609886997 174245
110 38007.4265491714 114454.6550677743 23632.918383053577 20.489145478149442 -20.489145478149442 -21.04006955766333 -19.50682751165867 176095
111 37346.67368436872 110098.79709816209 22923.529217468513 20.97980569008249 -20.97980569008249 -21.515210546923125 -19.997487723591718 170369
112 36545.50424987216 110367.1049539836 22979.390796145737 21.449003738075167 -21.449003738075167 -22.003290536741353 -20.466685771584395 169892
113 36539.208180791815 109456.78024176092 22420.01157744726 21.92151768884482 -21.92151768884482 -22.46725095073942 -20.939199722354047 168416
114 36060.77935333912 108877.71195558761 22226.508691073854 22.40422534561294 -22.40422534561294 -22.955682897492274 -21.421907379122167 167165
115 35996.35902325523 108797.87405808983 22207.766918655318 22.887333039203778 -22.887333039203778 -23.439603066007574 -21.905015072713006 167002
116 36161.91339907661 108579.90611040492 22007.180490518498 23.37641349985022 -23.37641349985022 -23.92257877221419 -22.394095533359447 166749
117 35291.1978005564 107299.39220814155 22034.409991302182 23.861497820277823 -23.861497820277823 -24.419216435097027 -22.87917985378705 164625
118 35392.03137406542 107203.53641392525 21659.43221201087 24.337629252455972 -24.337629252455972 -24.890244691894054 -23.3553112859652 164255
119 35412.099079927684 107852.86895364038 21801.031966432056 24.824316472936207 -24.824316472936207 -25.381290356702884 -23.841998506445435 165066
120 35065.553139940566 108382.35016906438 21814.096690995284 25.298391723498742 -25.298391723498742 -25.866386593782977 -24.31607375700797 165262
121 35034.4552286649 108629.41970887026 22097.125062464045 25.76915243930793 -25.76915243930793 -26.341049452332946 -24.78683447281716 165761
122 35328.688789842105 108549.15351032415 21739.15769983332 26.23926937256164 -26.23926937256164 -26.801933952298345 -25.25695140607087 165617
123 34152.35082832475 106808.48649033038 21610.16268134495 26.709548722099218 -26.709548722099218 -27.287514163073396 -25.727230755608446 162571
124 34242.87173070416 107356.28744856217 21323.84082073444 27.16770057481399 -27.16770057481399 -27.745181886483074 -26.185382608323216 162923
125 35025.95363071296 109974.56120636287 21721.48516292538 27.640914101573404 -27.640914101573404 -28.21883457074066 -26.658596135082632 166722
126 34348.57726654945 107701.43034023434 21688.992393216864 28.11722688822461 -28.11722688822461 -28.696622019341916 -27.13490892173384 163739
127 33782.55026601597 105952.15556242166 21354.294171561647 28.576683113630434 -28.576683113630434 -29.156377749560683 -27.594365147139662 161089
128 33366.58365031354 105598.30339084244 20929.112958844293 29.03043108326698 -29.03043108326698 -29.615069302812564 -28.048113116776207 159894
129 33105.32758929234 105649.39685957614 20660.275551131865 29.491984383693033 -29.491984383693033 -30.08148305822626 -28.50966641720226 159415
130 32419.86252253578 103443.59965170549 20476.537825758885 29.96202060047569 -29.96202060047569 -30.55296448099257 -28.979702633984918 156340
131 32333.56568722454 103764.19682162264 20351.23749115406 30.41814978660027 -30.41814978660027 -31.012456022373225 -29.4358318201095 156449
132 32390.673675313607 104949.52443405768 20572.801890628798 30.873564427833124 -30.873564427833124 -31.47542017796965 -29.89124646134235 157913
133 32997.71208678217 105922.99587132325 20971.29204189598 31.333578410470714 -31.333578410470714 -31.929320802939284 -30.351260443979942 159892
134 32592.041194092413 107038.64476710068 20923.31403880716 31.770360329783603 -31.770360329783603 -32.38260457445861 -30.78804236329283 160554
135 32705.56993373195 107423.13252897865 20871.297537288796 32.21426765563671 -32.21426765563671 -32.82580865636754 -31.231949689145935 161000
136 33391.49580121849 107636.50446560013 21136.9997331828 32.67698404451765 -32.67698404451765 -33.27497916260741 -31.69466607802688 162165
137 32435.683798378424 106191.4915609141 20677.824640706862 33.123011898065215 -33.123011898065215 -33.73225536676026 -32.14069393157444 159305
138 32307.276714203694 105981.12373278655 20251.59955300987 33.574056211872275 -33.574056211872275 -34.18245268266535 -32.5917382453815 158540
139 32580.64969346991 106540.92650247698 20443.423804052458 34.04309654031215 -34.04309654031215 -34.64951139208544 -33.06077857382137 159565
140 32184.81549660701 106748.77450632332 20635.409997069815 34.49690498897223 -34.49690498897223 -35.11556868014337 -33.51458702248146 159569
