# performed: 46497058 steps
# collection matrix updated: 464 times
# minimum microstate: 350
# maximum microstate: 420
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
375 8929.728904614141 562983.0501596591 5041.220935743924 9.988899908972941 -9.988899908972941 -12.386300711534236 -8.218571802544437 576954
376 9419.200802323536 600024.2962789561 5225.502918739737 10.549788838417651 -10.549788838417651 -12.958059040498974 -8.779460731989147 614669
377 9264.97248815791 604494.5594215813 4934.46809026446 11.116485265960213 -11.116485265960213 -13.547167038105714 -9.346157159531709 618694
378 9246.044970797931 612965.0462712896 4891.908757933766 11.73113624427685 -11.73113624427685 -14.17830630494447 -9.960808137848346 627103
379 9527.656937725562 629931.0014162464 4926.341646042837 12.3721449507732 -12.3721449507732 -14.815959576684214 -10.601816844344695 644385
380 9701.158404395506 657584.2528570986 4927.58873852814 13.009712236336743 -13.009712236336743 -15.477720089564563 -11.239384129908238 672213
381 10392.7070688144 706843.5978243531 5027.6951068417575 13.682994785053586 -13.682994785053586 -16.153553374560644 -11.912666678625081 722264
382 10353.219518679689 721580.9387921748 4992.841689169058 14.384020914525363 -14.384020914525363 -16.87845089656197 -12.613692808096859 736927
383 10511.78169334458 744918.340422039 5078.877884612624 15.096176879964263 -15.096176879964263 -17.607390805110555 -13.325848773535759 760509
384 10567.67717643035 746869.2998412694 4750.022982314398 15.827492112072532 -15.827492112072532 -18.335185226805045 -14.057164005644028 762187
385 10280.157782379665 737216.8198300238 4685.0223876166765 16.612476686042832 -16.612476686042832 -19.13564617183458 -14.842148579614328 752182
386 9849.78094288694 719168.9353753428 4403.283681790122 17.379860318863376 -17.379860318863376 -19.919774469701494 -15.609532212434873 733422
387 8942.92518065759 661830.1168725778 3809.957946760817 18.17066789559296 -18.17066789559296 -20.723868348829967 -16.400339789164455 674583
388 8654.477449491604 653524.276660613 3646.24588991982 19.002254348855462 -19.002254348855462 -21.57555659286836 -17.231926242426958 665825
389 8406.966421234494 644473.6360312849 3513.397547497886 19.851776268732433 -19.851776268732433 -22.438876458923843 -18.08144816230393 656394
390 8213.456368775653 638400.6442090131 3200.899422215215 20.712275465468686 -20.712275465468686 -23.312696176508105 -18.94194735904018 649815
391 8228.414525803337 642304.0471435495 3185.538330664456 21.648793121628284 -21.648793121628284 -24.253480990706755 -19.87846501519978 653718
392 8477.063192638807 668226.5698351694 3191.366972212599 22.58806611851716 -22.58806611851716 -25.202075482263204 -20.817738012088654 679895
393 8507.736648340751 683908.6414159203 3230.62193574935 23.54566910574811 -23.54566910574811 -26.179112595599392 -21.775340999319607 695647
394 8470.376987721806 690629.6296535627 3111.993358733039 24.499339914759883 -24.499339914759883 -27.146436945116925 -22.72901180833138 702212
395 8805.472584458586 726945.8000315292 3055.7273840229045 25.488000918652123 -25.488000918652123 -28.147410444023404 -23.71767281222362 738807
396 8906.772642343147 745480.1493565132 3179.0780011375177 26.53246560973938 -26.53246560973938 -29.20543620721556 -24.762137503310875 757566
397 8698.984592154315 734125.1737075078 2950.8417003442046 27.554767413209024 -27.554767413209024 -30.235656947608682 -25.78443930678052 745775
398 8586.196904091157 746208.5626825282 2760.2404134143235 28.6071606682235 -28.6071606682235 -31.316772801106502 -26.836832561794996 757555
399 8435.023398063508 731177.8084705928 2623.168131372929 29.744664266010286 -29.744664266010286 -32.45161092155845 -27.97433615958178 742236
400 7835.540002598474 683188.3944076991 2369.0655897166157 30.907021577446056 -30.907021577446056 -33.619620613763686 -29.13669347101755 693393
401 7848.958440177526 685290.2548291999 2271.7867306312082 32.10200070652992 -32.10200070652992 -34.81579479757295 -30.331672600101417 695411
402 7388.593503109289 658995.4153556714 2133.9911412279766 33.32081118669047 -33.32081118669047 -36.05560900989143 -31.55048308026197 668518
403 7309.91027321386 651333.857620473 1973.2321063192621 34.563937259558365 -34.563937259558365 -37.29755240077628 -32.793609153129864 660617
404 7179.415304342996 649701.6916736859 1888.893021987106 35.85828213080895 -35.85828213080895 -38.60711053849779 -34.08795402438045 658770
405 7251.995697731227 679024.762508647 1885.2417936467787 37.15991806021417 -37.15991806021417 -39.94233752947807 -35.389589953785666 688162
406 7528.589555551906 708124.3077649907 1846.1026794790823 38.502822410723645 -38.502822410723645 -41.28955814395234 -36.732494304295145 717499
407 8255.683022138113 779937.6463408844 1942.67063699048 39.904213939230495 -39.904213939230495 -42.69518910097959 -38.133885832801994 790136
408 7784.6143009356565 752017.071975566 1829.3137235098716 41.32904245211537 -41.32904245211537 -44.14202727193322 -39.558714345686866 761631
409 7931.158720709601 779857.8065026015 1774.0347767163564 42.7598832722503 -42.7598832722503 -45.59023565007483 -40.9895551658218 789563
410 7927.643069587969 775996.8336567269 1636.5232736868986 44.262064075142504 -44.262064075142504 -47.08777830641823 -42.491735968714 785561
411 7598.298778504673 759920.7630252832 1680.9381962397288 45.81846151447147 -45.81846151447147 -48.66556004445596 -44.04813340804297 769200
412 7954.789092522063 807252.2483463954 1647.9625610884166 47.31277298884522 -47.31277298884522 -50.17413233407502 -45.54244488241672 816855
413 8185.068707262341 824171.6868063161 1568.2444864410913 48.89486301075106 -48.89486301075106 -51.7483667695023 -47.12453490432256 833925
414 7645.008800297515 779780.9046710676 1388.0865286449207 50.53457208764853 -50.53457208764853 -53.40072154233125 -48.76424398122003 788814
415 7579.685868490699 777900.1093801394 1325.204751378987 52.23466775388843 -52.23466775388843 -55.10684833216586 -50.46433964745993 786805
416 7638.6533876419835 798247.509317905 1342.8372944520522 53.96069515282285 -53.96069515282285 -56.85075311196737 -52.19036704639435 807229
417 8114.949289408039 841084.2795636517 1394.7711469396584 55.70729081149478 -55.70729081149478 -58.589189682064244 -53.93696270506628 850594
418 7940.0011883045145 827769.1334324356 1229.8653792632108 57.462657627419674 -57.462657627419674 -60.350167284574326 -55.69232952099117 836939
419 8494.974800923876 880993.7279123261 1199.2972867599249 59.33298469126139 -59.33298469126139 -62.21517599385289 -57.56265658483289 890688
420 8620.756481860448 890768.2022365158 1258.0412816407888 61.29430254396407 -61.29430254396407 -64.17291499173041 -59.52397443753557 900647
