# performed: 12046186 steps
# collection matrix updated: 120 times
# minimum microstate: 70
# maximum microstate: 140
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
105 30899.13967193512 107242.87860333946 23234.981724725156 12.524969451083164 -12.524969451083164 -12.9448549394285 -11.291897750551556 161377
106 30690.87543679424 108116.21907400207 23510.905489203837 12.79792619104907 -12.79792619104907 -13.23035340562875 -11.564854490517462 162318
107 30746.79310030231 109726.81446326374 23462.39243643422 13.056418299272982 -13.056418299272982 -13.49708635751272 -11.823346598741374 163936
108 30683.874126507064 110394.78020378618 23600.345669706505 13.32047946486818 -13.32047946486818 -13.767790038740852 -12.087407764336572 164679
109 30374.880037904837 108571.27484880514 23500.84511328947 13.585654300881592 -13.585654300881592 -14.029842354833708 -12.352582600349983 162447
110 30329.458608890425 108585.93869299997 23294.60269810893 13.841290492524514 -13.841290492524514 -14.285384454529009 -12.608218791992906 162210
111 30045.169700239578 109073.6078114814 23233.222488278723 14.094841192710922 -14.094841192710922 -14.548893983540518 -12.861769492179313 162352
112 31711.098498990457 114636.131022649 24339.770478360217 14.35639063313604 -14.35639063313604 -14.806191940032443 -13.123318932604432 170687
113 30785.08944605162 114181.30102606125 23931.60952788683 14.601387922499697 -14.601387922499697 -15.071198709366737 -13.368316221968088 168898
114 30528.99422182925 111729.38576767755 23868.620010494476 14.861037294858303 -14.861037294858303 -15.322085616242957 -13.627965594326694 166127
115 29858.406072495523 111208.87380426885 23378.720123235566 15.094982869377654 -15.094982869377654 -15.568324599266603 -13.861911168846046 164446
116 29470.210739360024 111086.86225868021 23077.92700195885 15.331239664192355 -15.331239664192355 -15.812610823798773 -14.098167963660746 163635
117 29224.26151493009 109522.21159763208 23061.526887436463 15.57823169706568 -15.57823169706568 -16.056635104179165 -14.345159996534072 161808
118 29205.886366676616 110051.63520409356 23088.478429228995 15.811828856850706 -15.811828856850706 -16.293669215565387 -14.578757156319098 162346
119 28971.06481691413 109935.78720764106 22934.147975444313 16.04202788023105 -16.04202788023105 -16.529063017828534 -14.808956179699441 161841
120 28874.619297516467 111225.82454567944 22720.556156803534 16.266453785538847 -16.266453785538847 -16.762590295333965 -15.03338208500724 162821
