# performed: 12056842 steps
# collection matrix updated: 120 times
# minimum microstate: 70
# maximum microstate: 140
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
118 31957.841881161523 108517.85420798096 23740.303910857867 17.128391318282645 -17.128391318282645 -17.539935523673023 -15.902847656645516 164216
119 31869.789460837354 109523.91364991454 23627.29688924807 17.418355823321978 -17.418355823321978 -17.836949103632847 -16.19281216168485 165021
120 31633.978462304465 109504.67491197695 23743.34662571864 17.71061112045194 -17.71061112045194 -18.136461569533857 -16.48506745881481 164882
121 31566.78161993002 109255.18871489048 23700.029665180893 17.996880455310205 -17.996880455310205 -18.422534696111192 -16.771336793673076 164522
122 31670.36701625466 110041.82844105156 23717.804542693164 18.280674522062643 -18.280674522062643 -18.70849354993413 -17.055130860425514 165430
123 31541.27918936969 110762.67462265724 23923.04618797237 18.56103452687752 -18.56103452687752 -18.99728561860312 -17.33549086524039 166227
124 31833.736877270763 111172.52429143386 23785.738831295825 18.84331854421269 -18.84331854421269 -19.274059694057172 -17.61777488257556 166792
125 31099.797325720112 110456.29685560819 23648.90581867141 19.12105633512751 -19.12105633512751 -19.56559727495646 -17.89551267349038 165205
126 31578.117130149192 111211.6903121138 23657.192557737908 19.4022292393343 -19.4022292393343 -19.839036999038377 -18.17668557769717 166447
127 31530.645867909716 112483.51041468757 23810.843717403357 19.681251894575464 -19.681251894575464 -20.127675601458705 -18.455708232938335 167825
128 31147.702359009978 111920.08241189769 23776.215229091908 19.955683307442445 -19.955683307442445 -20.408408949337513 -18.730139645805316 166844
129 31138.754296200994 111852.13142452553 23714.11427927342 20.226344211102038 -20.226344211102038 -20.678755954692285 -19.00080054946491 166705
130 31095.61234858389 111947.73944281372 23814.648208602335 20.496311221265206 -20.496311221265206 -20.951021714052683 -19.270767559628077 166858
131 30837.48868985927 111169.65188831458 23525.85942182594 20.762720310891584 -20.762720310891584 -21.21727781018169 -19.537176649254455 165533
132 31315.096699662343 114517.53918898296 24133.364111354444 21.022145162017146 -21.022145162017146 -21.48818677589106 -19.796601500380017 169966
133 31225.925973088524 114783.66807879476 23847.405948117575 21.280309952692864 -21.280309952692864 -21.748231999719863 -20.054766291055735 169857
134 31222.64257284936 114151.62716494218 23831.730262206944 21.55370507699781 -21.55370507699781 -22.017954934100096 -20.328161415360682 169206
135 30611.63372409512 114266.90143287306 24035.464843032132 21.805688362752292 -21.805688362752292 -22.288367202648864 -20.580144701115163 168914
136 30714.99919663527 114219.16363945551 23670.83716390935 22.05265315665012 -22.05265315665012 -22.530220783112423 -20.82710949501299 168605
137 30861.587470117785 116091.62196003496 24061.790569846802 22.30405767963229 -22.30405767963229 -22.790518389517338 -21.07851401799516 171015
138 30673.081346594437 116197.88813186306 23821.030521541765 22.548351666365594 -22.548351666365594 -23.039599025333636 -21.322808004728465 170692
139 30473.667878068096 115980.82653708075 23840.50558485189 22.796828391369583 -22.796828391369583 -23.292032198749894 -21.571284729732454 170295
140 30054.911505122764 114769.56218606257 23517.52630881392 23.039695319916024 -23.039695319916024 -23.537350076791473 -21.814151658278895 168342
