# performed: 37544039 steps
# collection matrix updated: 375 times
# minimum microstate: 280
# maximum microstate: 350
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
280 33500.628698958404 467937.1862886586 43570.18501238001 13.634889866531278 -13.634889866531278 0 0 545008
281 32936.638728397505 463757.223331307 42190.137940307475 13.366256582976678 -13.366256582976678 -2.5264079724668775 0.2686332835545997 538884
282 32497.491079068182 462174.4018826717 41583.10703827025 13.110403487100271 -13.110403487100271 -2.278691382817877 0.5244863794310071 536255
283 32253.818201103382 467449.3476176744 41482.83418122924 12.84732865914446 -12.84732865914446 -2.0325551306363767 0.7875612073868172 541186
284 32194.773986184944 471480.42939232296 40773.796621500034 12.587726059081882 -12.587726059081882 -1.7808956083683203 1.0471638074493956 544449
285 31649.33271119706 469085.69875956303 40382.96852925393 12.340645080430365 -12.340645080430365 -1.5447739457933718 1.2942447861009132 541118
286 30867.353433915578 468109.8330517957 39449.8135143005 12.076894657365441 -12.076894657365441 -1.3009916868040303 1.5579952091658367 538427
287 30746.957927769712 470762.5170385457 39537.52503369621 11.823079362329448 -11.823079362329448 -1.0557612640882859 1.81181050420183 541047
288 30268.588536626045 469786.7601414294 38573.65132195609 11.560205865702189 -11.560205865702189 -0.8041689828153711 2.074684000829089 538629
289 30519.272731188255 476406.17305115104 38640.55421767314 11.31310347580993 -11.31310347580993 -0.5616862609813413 2.321786390721348 545566
290 29721.09969893458 476443.84565268736 38035.05464838611 11.053178454176031 -11.053178454176031 -0.3256562556613236 2.581711412355247 544200
291 30061.46716545621 487552.95747198106 37944.575362572345 10.797325525232967 -10.797325525232967 -0.07917172790004479 2.837564341298311 555559
292 30232.0892259964 496536.3800378342 38134.530736186585 10.553363363547565 -10.553363363547565 0.15364907321937515 3.0815265029837136 564903
293 29397.86311086935 491901.930365406 37502.20652372787 10.303922686024768 -10.303922686024768 0.3859321247408438 3.3309671805065104 558802
294 28803.007699833677 490290.11894686654 36472.873353300616 10.046086608336648 -10.046086608336648 0.629320383447558 3.5888032581946305 555566
295 28480.901393716053 489141.17232979444 35810.92627650597 9.802641507878302 -9.802641507878302 0.865229173529503 3.8322483586529756 553433
296 28095.57460778289 490451.0335187622 35508.39187346683 9.55890934895327 -9.55890934895327 1.0942963827872667 4.075980517578008 554055
297 27627.282683334426 490679.3681298805 34939.34918679164 9.309731188589398 -9.309731188589398 1.3283050029797536 4.3251586779418805 553246
298 26749.87454171272 483808.1856456405 33573.939812657976 9.058675440065576 -9.058675440065576 1.5633866178426263 4.576214426465702 544132
299 26468.04112853748 484868.27278633474 33028.68608512387 8.820373868373748 -8.820373868373748 1.790915508178525 4.81451599815753 544365
