# performed: 3601810 steps
# collection matrix updated: 36 times
# minimum microstate: 0
# maximum microstate: 70
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
36 11438.75892902198 28369.90462102674 9131.336449951299 4.477550437325843 -4.477550437325843 13.15108756402016 14.60441959493441 48940
37 11298.655093002186 28219.610360801813 8768.734546196087 4.703753418542809 -4.703753418542809 12.92564285130581 14.378216613717443 48287
38 11200.303850951661 28284.262740599486 8743.433408448785 4.949537534159011 -4.949537534159011 12.672333585831005 14.132432498101242 48228
39 10923.169456211153 27677.919137551882 8561.911406236855 5.1939728208463665 -5.1939728208463665 12.425318677367011 13.887997211413886 47163
40 10765.436298861026 26855.301076852396 8232.262624286604 5.452269322832749 -5.452269322832749 12.181750613667623 13.629700709427503 45853
41 10670.491850482675 26530.844084170018 8034.66406534734 5.7253329917965905 -5.7253329917965905 11.91248834936291 13.356637040463662 45236
42 10434.29447861304 26877.937781478307 7961.767739908765 5.985350748980401 -5.985350748980401 11.628634230981795 13.096619283279852 45274
43 10580.025925911741 26850.443110339264 7972.530963748877 6.267019838460743 -6.267019838460743 11.358066751557207 12.81495019379951 45403
44 10550.96338379805 26948.021626506204 7785.014989695695 6.548771102176999 -6.548771102176999 11.076006287185761 12.533198930083254 45284
45 10583.643279768507 26951.590795507673 7861.765924723712 6.853071829962793 -6.853071829962793 10.772821279543857 12.22889820229746 45397
46 10765.016719208734 27410.705216480437 7885.2780643107535 7.152650903807841 -7.152650903807841 10.475370280716199 11.929319128452411 46061
47 10686.185335412285 27667.77616543885 7932.038499148873 7.451626067986152 -7.451626067986152 10.164194540149426 11.6303439642741 46286
48 11008.140544347405 29161.932080023587 7955.927375628977 7.739916982947345 -7.739916982947345 9.866795459298057 11.342053049312907 48126
49 10596.58741180612 27809.23973239972 7726.172855794064 8.068826697494341 -8.068826697494341 9.542168489403261 11.013143334765912 46132
50 10732.638938780834 28405.580412907726 7713.780648311323 8.382015682043022 -8.382015682043022 9.226250119654393 10.69995435021723 46852
51 10879.449043429608 28711.569912626197 7807.981043944427 8.71427542472308 -8.71427542472308 8.895969076860013 10.367694607537171 47399
52 10727.354556670432 28004.50226234376 7646.143180985844 9.053701905760974 -9.053701905760974 8.564239897439426 10.02826812649928 46378
53 10983.424282483733 29202.467683911935 7848.108033604412 9.380803912669656 -9.380803912669656 8.225644278996171 9.701166119590598 48034
54 11268.461935809424 30296.166664607816 8030.37139958282 9.710558340587248 -9.710558340587248 7.889529514017136 9.371411691673005 49595
55 10918.97294224184 29628.186146143104 7862.840911614935 10.042013093425044 -10.042013093425044 7.550752447868858 9.039956938835207 48410
56 10834.327245269831 28729.130120712412 7555.542634017686 10.389614742571315 -10.389614742571315 7.2223985151580905 8.692355289688939 47119
57 10459.638847785276 28415.990343458467 7429.370808756054 10.732283626081799 -10.732283626081799 6.861960390616558 8.349686406178455 46305
58 10569.287085810407 28554.29431185187 7358.418602337613 11.08097960988281 -11.08097960988281 6.519877632163928 8.000990422377443 46482
59 10183.139704059175 28358.234738869953 7426.625557070867 11.416987585119646 -11.416987585119646 6.157770327341051 7.664982447140607 45968
60 10375.562673576183 27889.0281410793 7272.409185344563 11.760789612315357 -11.760789612315357 5.842108535875942 7.321180419944897 45537
61 10331.63219429092 28454.470974720083 7181.896830989008 12.102491944393044 -12.102491944393044 5.486742861535962 6.979478087867209 45968
62 10306.33010157432 28298.685348930416 7202.984549495219 12.467173446946507 -12.467173446946507 5.1230961163893305 6.614796585313744 45808
63 10140.817877717156 28139.720351702163 7170.461770580694 12.817070565287665 -12.817070565287665 4.764833297853224 6.264899466972588 45451
64 10274.291301842557 28104.053290083295 7115.655408074106 13.175799667999456 -13.175799667999456 4.41823470007799 5.906170364260797 45494
65 10124.950462759469 28281.561149550314 7092.488387690209 13.52839514616575 -13.52839514616575 4.050887258814763 5.553574886094502 45499
66 10209.665307481873 28244.354623083855 7184.980069434403 13.889621480062008 -13.889621480062008 3.694920788834528 5.1923485521982435 45639
67 10122.573719228376 28467.231689778077 7068.194590993521 14.231980462076955 -14.231980462076955 3.343578683663184 4.849989570183299 45658
68 10121.847676900756 28222.048354567243 7030.103968531958 14.597311185047523 -14.597311185047523 2.9844158174011195 4.484658847212728 45374
69 9787.419346644268 28262.916414072122 6927.664239283666 14.936973283345765 -14.936973283345765 2.619921088416133 4.1449967489144885 44978
70 9938.491369773485 27709.712837086106 6833.795793140272 15.308954681427792 -15.308954681427792 2.2743459733572653 3.773015350832459 44482
