# performed: 37506721 steps
# collection matrix updated: 375 times
# minimum microstate: 280
# maximum microstate: 350
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
316 36685.02310562099 473466.76736861514 20511.209525761973 17.303752677270147 -17.303752677270147 -18.80022604694498 -16.128467460784513 530663
317 36566.36482188552 480664.8304610604 20472.804717072187 17.86872890365518 -17.86872890365518 -19.381623086114026 -16.693443687169548 537704
318 36256.80533433764 478577.4212086069 19899.77345706878 18.445797390320834 -18.445797390320834 -19.961654503784484 -17.2705121738352 534734
319 35222.99737062478 472718.858356209 19360.14427317571 19.03078423394367 -19.03078423394367 -20.56157325322775 -17.855499017458037 527302
320 34488.58622196428 469036.25437256985 18578.159405475253 19.618104688160653 -19.618104688160653 -21.160055922947038 -18.44281947167502 522103
321 34303.52298479283 477229.3040571362 18804.172958083593 20.215718315610154 -20.215718315610154 -21.77869769283656 -19.04043309912452 530337
322 34390.119817709245 482382.21973601414 18327.66044628974 20.810467821292534 -20.810467821292534 -22.37986694160032 -19.6351826048069 535100
323 33945.23513782644 478489.8837122608 17773.8811499241 21.435987274447363 -21.435987274447363 -23.009224831645604 -20.26070205796173 530209
324 33432.42783971369 480037.71886503755 17435.853295271834 22.066469855614443 -22.066469855614443 -23.6562432978429 -20.89118463912881 530906
325 32544.599177382304 470967.03148048406 16753.369342145594 22.710799350108488 -22.710799350108488 -24.307240999775402 -21.535514133622854 520265
326 31637.027850557326 467535.6524273839 16375.31972207515 23.35563604388928 -23.35563604388928 -24.971253037976016 -22.180350827403647 515548
327 31070.109377947898 464808.96665752964 15892.923964531887 24.00345818056263 -24.00345818056263 -25.62980593366503 -22.828172964076998 511772
328 30469.668683873373 465402.55763156817 15637.773684575604 24.654828001305702 -24.654828001305702 -26.3001782009434 -23.47954278482007 511510
329 30209.590266709893 464288.7207047401 15018.689028552493 25.31720197371601 -25.31720197371601 -26.967220542911544 -24.141916757230376 509517
330 29961.167425834705 466151.65501702536 14682.177557145702 26.00530361955714 -26.00530361955714 -27.666084614575823 -24.830018403071506 510795
331 29307.24867428007 467525.3616913883 14342.38963435194 26.6957604910828 -26.6957604910828 -28.37935239147378 -25.520475274597167 511175
332 29209.479751852658 467121.3605287846 14133.159719373569 27.408426215559345 -27.408426215559345 -29.093967809469753 -26.23314099907371 510464
333 28162.562896411455 458120.7616667255 13389.675436878053 28.119262196714807 -28.119262196714807 -29.819937325605174 -26.943976980229174 499673
334 27386.058370038467 448210.9749826423 12692.96664732677 28.85785673463975 -28.85785673463975 -30.56344694450827 -27.682571518154116 488290
335 26087.618856348407 437046.8139223538 12120.567221307761 29.605327519890835 -29.605327519890835 -31.33243297703891 -28.4300423034052 475255
336 25808.716015528447 438655.6551118072 11733.628872673507 30.359153772805723 -30.359153772805723 -32.09899002551296 -29.18386855632009 476198
337 25332.951227210193 435910.94336765533 11494.105405141265 31.13609316984965 -31.13609316984965 -32.887243308817375 -29.960807953364018 472738
338 25448.9828626958 443894.43785197655 11311.579285344897 31.914326182236444 -31.914326182236444 -33.67751494669287 -30.73904096575081 480655
339 24881.88884619379 439527.1007116928 10964.01044212953 32.71368944691099 -32.71368944691099 -34.48836380621542 -31.538404230425357 475373
340 24102.25922699798 433854.5708183583 10654.169954647801 33.515703655089396 -33.515703655089396 -35.30788585861859 -32.34041843860376 468611
341 23386.601080740074 427664.94916747813 10132.449751798447 34.317891453797905 -34.317891453797905 -36.12424007802133 -33.14260623731227 461184
342 23260.845558768633 428469.51121491287 9801.643226328708 35.14816553735012 -35.14816553735012 -36.96066021260177 -33.97288032086448 461532
343 23095.749961710397 430141.6211697889 9555.628868519058 36.00253562660231 -36.00253562660231 -37.82488166373872 -34.827250410116676 462793
344 23167.7397479201 441557.9917473567 9530.268504727823 36.86369862790245 -36.86369862790245 -38.707399888823005 -35.68841341141682 474256
345 22880.718089425827 437436.6723472793 9211.609563307387 37.74953748270809 -37.74953748270809 -39.59568777975492 -36.57425226622246 469529
346 22861.688153736137 444622.92370699416 9069.388139287097 38.64368440983876 -38.64368440983876 -40.50551773322926 -37.46839919335313 476554
347 22937.411431269196 453388.02104864613 9107.567520094215 39.55308863918627 -39.55308863918627 -41.43007543434887 -38.37780342270064 485433
348 23584.44194390448 469787.81627375964 9220.74178234893 40.46983080931784 -40.46983080931784 -42.353739035295646 -39.29454559283221 502593
349 23591.09172182153 479718.8409580935 9129.067320095735 41.3898435106238 -41.3898435106238 -43.29287080231883 -40.214558294138165 512439
350 23345.58049640633 479332.59540795546 8685.824095641767 42.33088768500731 -42.33088768500731 -44.24227643980862 -41.15560246852168 511364
