# performed: 29117483 steps
# collection matrix updated: 291 times
# minimum microstate: 210
# maximum microstate: 280
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
267 34145.689958986106 325849.5806475503 34061.729393463866 4.231441898117426 -4.231441898117426 -3.03224445133913 -0.5864718678202472 394057
268 33887.81999013574 327322.0348653657 34226.14514450771 4.223159090419429 -4.223159090419429 -3.0349701077500697 -0.5781890601222504 395436
269 33685.28833027521 328796.0997061752 33694.6119635557 4.205669946889655 -4.205669946889655 -3.0253581744280122 -0.5606999165924762 396176
270 33742.92188750832 333179.36478995846 33577.713322541604 4.196155627723805 -4.196155627723805 -3.0251928445148213 -0.5511855974266258 400500
271 33492.99370401428 332643.2047075177 33064.80158847691 4.196997471353884 -4.196997471353884 -3.030085698802967 -0.5520274410567048 399201
272 32679.391009229428 330315.26932819694 32722.339662577066 4.19373736985659 -4.19373736985659 -3.0427050748915487 -0.5487673395594115 395717
273 32521.143075021242 333300.93820089684 32842.91872409296 4.180200327349308 -4.180200327349308 -3.0414409059368968 -0.535230297052129 398665
274 32044.307026480834 330888.59394858865 32075.09902493774 4.1653278169756724 -4.1653278169756724 -3.0317897731777403 -0.5203577866784936 395008
275 30763.75022951198 322557.4353421692 30744.814428329333 4.1518456259058585 -4.1518456259058585 -3.03126227145669 -0.5068755956086797 384066
276 30202.772481592263 319412.4073866603 30347.82013175171 4.144728128345109 -4.144728128345109 -3.031859614331653 -0.4997580980479306 379963
277 30256.238181666453 322789.7963543817 29766.965463958135 4.133984314048185 -4.133984314048185 -3.0270100871726022 -0.48901428375100586 382813
278 29641.006326418545 318566.111564369 29058.882109221508 4.144349019146507 -4.144349019146507 -3.043023239733758 -0.49937898884932785 377266
279 28646.41275327004 314184.29622848023 28336.291018249543 4.145982760572354 -4.145982760572354 -3.0628018775922357 -0.5010127302751748 371167
280 28025.932481262316 313055.1287096524 27761.938809082687 4.141528794347851 -4.141528794347851 -3.073766304520001 -0.4965587640506719 368843
