# performed: 20693951 steps
# collection matrix updated: 206 times
# minimum microstate: 140
# maximum microstate: 210
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
140 65406.827175757164 216833.98468948412 41547.18813476101 1.024089141113589 -1.024089141113589 0 0 323788
141 62468.31097233172 207705.29544024752 39634.39358741763 1.4758802290356676 -1.4758802290356676 -2.0529000502289794 -0.45179108792207856 309807
142 60489.6021915353 203399.595450449 38865.80235801753 1.9217743185755871 -1.9217743185755871 -2.507589207219235 -0.897685177461998 302755
143 59773.06056429665 199903.26889071937 38298.67054498272 2.36816500772228 -2.36816500772228 -2.950544623985099 -1.3440758666086907 297975
144 58372.69094882764 197371.42368255687 37803.88536861431 2.8043828074932504 -2.8043828074932504 -3.3954481416156543 -1.7802936663796611 293548
145 57854.78386349724 196994.71752050405 37537.49861599777 3.2338857118474857 -3.2338857118474857 -3.829867965867251 -2.2097965707338965 292387
146 58213.33187190678 196403.91023011444 37364.75789798058 3.673797017885268 -3.673797017885268 -4.262531153190102 -2.6497078767716786 291982
147 56985.735057185586 194310.4755472733 36773.78939554128 4.1091516188319135 -4.1091516188319135 -4.705351261522063 -3.085062477718324 288070
148 56834.29141588272 195555.39979246163 36793.3087916558 4.541249863355474 -4.541249863355474 -5.143486382038315 -3.5171607222418846 289183
149 56515.40696258239 195255.6876157674 36746.90542165045 4.973858969822374 -4.973858969822374 -5.579502145728643 -3.949769828708785 288518
150 56535.929968255456 196566.87026161505 36832.199770129504 5.399391123883162 -5.399391123883162 -6.01028074544128 -4.375301982769573 289935
151 57144.61974754652 198221.84322232206 36827.53703013184 5.830691533254069 -5.830691533254069 -6.438267094319514 -4.80660239214048 292194
152 56935.83553088621 200121.27329214913 37198.891176964644 6.25909539363425 -6.25909539363425 -6.877330471475627 -5.235006252520661 294256
153 57249.44618702002 199769.9791243112 37141.574688668516 6.69014620024715 -6.69014620024715 -7.302896646168273 -5.666057059133561 294161
154 56352.1905856099 198011.9236554791 36616.88575891188 7.117729540549024 -7.117729540549024 -7.735440485024958 -6.093640399435435 290981
155 55939.183347866434 198473.8304571578 36670.98619497378 7.540855920965789 -7.540855920965789 -8.166512861367176 -6.516766779852199 291084
156 55842.71611841595 198457.26063572455 36388.02324585906 7.96321814089858 -7.96321814089858 -8.588420789380187 -6.939128999784991 290688
157 55211.50630583822 199179.93920333992 36322.55449082251 8.38044648372262 -8.38044648372262 -9.017256468538768 -7.356357342609032 290714
158 56245.53541819689 201381.72038611525 36706.74419568821 8.805678525019822 -8.805678525019822 -9.436203147540818 -7.781589383906233 294334
159 57623.29635920454 208814.5875895966 37952.11605119906 9.223048882324322 -9.223048882324322 -9.86318285050328 -8.198959741210734 304390
160 56653.30340561525 205901.59742959618 37510.09916478804 9.63736017106848 -9.63736017106848 -10.280775258186589 -8.613271029954891 300065
161 55621.05462841522 203826.92527622147 36980.02009536155 10.043798345703443 -10.043798345703443 -10.692667554796497 -9.019709204589855 296428
162 55264.1076663797 201663.70081679194 36377.191516830164 10.456552188162464 -10.456552188162464 -11.10094356138259 -9.432463047048875 293305
163 55045.914537905584 202241.11207911238 36202.973382980206 10.870123088336301 -10.870123088336301 -11.51990394117754 -9.846033947222713 293490
164 54756.97642459678 202926.09160882988 36119.93196657257 11.28285309547494 -11.28285309547494 -11.939146862125654 -10.258763954361351 293803
165 54413.8074034248 201413.03474477734 36317.157851797405 11.698467732158365 -11.698467732158365 -12.354463692150917 -10.674378591044777 292144
166 53906.21990917499 200392.98024973823 35927.7998410882 12.100220725962203 -12.100220725962203 -12.759819250051613 -11.076131584848614 290227
167 53616.213191348266 200080.77026236843 35787.016546282604 12.502302876406521 -12.502302876406521 -13.164876315294986 -11.478213735292933 289484
168 53069.52148936981 200235.01821005237 35492.46030057781 12.898051300884616 -12.898051300884616 -13.56830425274754 -11.873962159771027 288797
169 52598.96332624761 200362.67760560202 35521.359068149155 13.291912989767457 -13.291912989767457 -13.969906449272697 -12.267823848653869 288483
170 52296.377628617396 198121.40057566421 34949.22179571989 13.689648711747255 -13.689648711747255 -14.36216839464527 -12.665559570633667 285367
171 50987.81236904129 197004.0242093471 34745.163421607904 14.077078439346035 -14.077078439346035 -14.765675220480714 -13.052989298232447 282737
172 51282.142176114554 196901.1360590624 34732.721764820584 14.46606865630552 -14.46606865630552 -15.149792758051808 -13.441979515191932 282916
173 51085.22374351983 197362.8742093306 34615.9020471511 14.850794561656903 -14.850794561656903 -15.539332347123771 -13.826705420543314 283064
174 51649.877722449215 201030.88775188252 34863.234525666456 15.235035794523172 -15.235035794523172 -15.927624464411139 -14.210946653409584 287544
175 51847.27311772086 202783.06986644235 35287.65701583582 15.624146373362237 -15.624146373362237 -16.3213077252651 -14.600057232248648 289918
176 54179.25234220566 211101.95308900002 36709.794568791214 16.01234452358452 -16.01234452358452 -16.706586664115243 -14.98825538247093 301991
177 52766.0966834654 207494.16629812378 35811.73701840942 16.394985346914662 -16.394985346914662 -17.095656708719886 -15.370896205801072 296072
178 52027.761357032774 204816.48505267312 35625.75359029627 16.780495834214694 -16.780495834214694 -17.483221931998607 -15.756406693101106 292470
179 51114.50692927972 203461.72157156884 34684.77149915216 17.152040224189815 -17.152040224189815 -17.861083406881175 -16.127951083076226 289261
180 50480.012539455434 202035.9077272249 34723.079733320235 17.534549657872883 -17.534549657872883 -18.249176961816325 -16.510460516759295 287239
181 50229.43534100462 202393.21690960941 34475.34774938642 17.90399284518547 -17.90399284518547 -18.623109683110126 -16.879903704071882 287098
182 50314.189539705905 203075.82306515065 34324.987395143165 18.279856166901382 -18.279856166901382 -18.999658418712343 -17.255767025787794 287715
183 50641.34271629987 203935.2530555154 34588.404228185675 18.663520423616824 -18.663520423616824 -19.381877895930163 -17.639431282503235 289165
184 50275.4124200278 204143.76222453476 34478.825355438894 19.03806154947827 -19.03806154947827 -19.762656962573537 -18.013972408364683 288898
185 49709.923311516235 204064.80998758978 34583.266700894674 19.405893613756636 -19.405893613756636 -20.1397724507395 -18.381804472643047 288358
186 49289.96786759487 202333.42872448708 34147.60340791784 19.769404862212806 -19.769404862212806 -20.502719827999776 -18.745315721099217 285771
187 48644.73065321669 202654.73726296006 33825.53208382496 20.125790038201533 -20.125790038201533 -20.869979784595472 -19.101700897087944 285125
188 48814.38943147417 204371.12425979177 33694.4863087376 20.486297965969865 -20.486297965969865 -21.2334959255762 -19.462208824856276 286880
189 49223.27072139236 206141.12245899902 34182.606819614164 20.856205483492886 -20.856205483492886 -21.6039906675151 -19.832116342379297 289547
190 49246.24031542356 207128.18224604687 34170.57743853035 21.217803573264973 -21.217803573264973 -21.9686315796027 -20.193714432151385 290545
191 48917.80501445761 206555.2155586757 33866.97942686452 21.580548989297963 -21.580548989297963 -22.33392914980631 -20.556459848184375 289340
192 48304.12479825506 205603.3655760761 33676.509625670195 21.942062978992315 -21.942062978992315 -22.701739691032298 -20.917973837878726 287584
193 48323.47948265282 207316.28028368248 33608.24023366856 22.29710939917109 -22.29710939917109 -23.06269095978402 -21.273020258057503 289248
194 48219.40019060185 207158.8667375322 34006.73307186562 22.656964043737123 -22.656964043737123 -23.425047864438348 -21.632874902623534 289385
195 48562.53441773962 210204.0697116619 33928.39587059856 23.002185317960862 -23.002185317960862 -23.774363455127688 -21.978096176847274 292695
196 48429.44031736397 209610.74842512226 33769.81125751381 23.361080058200468 -23.361080058200468 -24.13272528851433 -22.33699091708688 291810
197 47707.29736550997 209017.13567612832 33257.56695835948 23.713300703781133 -23.713300703781133 -24.493502521324036 -22.689211562667545 289982
198 47084.554021193864 207315.35425496259 33123.09172384396 24.06911771074104 -24.06911771074104 -24.85468903826721 -23.04502856962745 287523
199 47881.94510515943 210278.23564796953 33239.81924687294 24.424295601978127 -24.424295601978127 -25.206220751121457 -23.40020646086454 291400
200 47516.04493607373 210908.87559986784 33216.07946405932 24.781245767708455 -24.781245767708455 -25.57110126496375 -23.757156626594867 291641
201 46539.1710874439 207651.7544387899 32704.074473768964 25.135034831706182 -25.135034831706182 -25.929793250850537 -24.110945690592594 286895
202 46507.587041407205 208419.17032036738 33037.242638225216 25.48340960610469 -25.48340960610469 -26.2824653068534 -24.4593204649911 287964
203 46645.273173673646 210359.00314696296 32967.723679365685 25.82107519783195 -25.82107519783195 -26.62443709572023 -24.79698605671836 289972
204 46183.37270876275 208257.16813539178 32401.459155846216 26.16863097071091 -26.16863097071091 -26.971189461584615 -25.144541829597323 286843
205 46273.99490406499 211951.42036361125 32960.584732324816 26.50992405626862 -26.50992405626862 -27.325346259175053 -25.48583491515503 291186
206 46478.57740912308 213106.9869823568 33118.43560851908 26.848536385928497 -26.848536385928497 -27.664446412748923 -25.82444724481491 292704
207 46518.72666003319 213587.03344577464 32958.239894195685 27.186957789046875 -27.186957789046875 -28.003686047213897 -26.162868647933287 293064
208 45490.29442195093 212318.6112821839 32529.094295862626 27.51819814525908 -27.51819814525908 -28.348109332889358 -26.494109004145493 290338
209 45004.58679208857 211744.44812574747 32275.965082163093 27.847348359549134 -27.847348359549134 -28.68311210077487 -26.823259218435545 289025
210 44962.79289286592 213247.19033449228 32485.016772641484 28.1727655239203 -28.1727655239203 -29.015264607059912 -27.148676382806713 290695
