# performed: 3755880 steps
# collection matrix updated: 37 times
# minimum microstate: 0
# maximum microstate: 70
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
29 13312.135763474389 31497.007628438536 12010.856608087008 3.0323501189806437 -3.0323501189806437 16.36012497546926 17.81181151340303 56820
30 13402.676792657594 31717.747141783148 11779.576065559359 3.140155300691879 -3.140155300691879 16.25800724555738 17.704006331691794 56899
31 13248.007588504495 31511.965268527492 11194.027142967938 3.2745415009312056 -3.2745415009312056 16.12847733984186 17.569620131452467 55954
32 12931.50417509188 31353.701779259834 11181.794045648328 3.4276883740780435 -3.4276883740780435 15.960312800439187 17.41647325830563 55467
33 13194.222104069127 30713.22476539456 10736.553130536304 3.6070433864146723 -3.6070433864146723 15.815108676902078 17.237118245969 54644
34 13030.917830915618 30951.200689169917 10457.881479914504 3.805360016640814 -3.805360016640814 15.610295229524171 17.03880161574286 54440
35 12963.565941377909 30796.75269369829 10221.68136492383 4.0295501564495435 -4.0295501564495435 15.389773034502118 16.81461147593413 53982
36 12981.447492095209 31307.09395799545 10083.458549909288 4.262816464600617 -4.262816464600617 15.149419981825993 16.581345167783056 54372
37 12958.693402101455 31118.361576219042 10185.94502167946 4.516607616367905 -4.516607616367905 14.895396452565095 16.327554016015768 54263
38 13101.2116821278 31219.473833020864 9898.314484851306 4.766823157046117 -4.766823157046117 14.656511895705954 16.077338475337555 54219
39 13015.78873428472 31268.67589248526 9803.535373229946 5.041724614048643 -5.041724614048643 14.377337244336761 15.802437018335029 54088
40 12836.239029415005 31004.410293621055 9552.350676963852 5.323258388786893 -5.323258388786893 14.0946857779158 15.520903243596779 53393
41 12650.416080897518 31007.899268809186 9392.684650293375 5.6092863428261595 -5.6092863428261595 13.799012200981048 15.234875289557513 53051
42 12811.542082099777 30720.493632526875 9257.964285373235 5.92351960085543 -5.92351960085543 13.504232672260926 14.920642031528242 52790
43 12691.998680538883 31190.362965835484 9239.638353625649 6.23287735925892 -6.23287735925892 13.179836704680225 14.611284273124753 53122
44 12489.340951170836 30780.505876958607 9107.153171870705 6.547831477782221 -6.547831477782221 12.862619273694756 14.296330154601451 52377
45 12410.37981409559 30990.92331248833 8795.696873416115 6.861968227585971 -6.861968227585971 12.54690341085873 13.982193404797702 52197
46 12032.548771975537 30074.229989564985 8586.22123845939 7.205056896513968 -7.205056896513968 12.20034430286599 13.639104735869704 50693
47 12326.365291201975 30337.24122628427 8616.39348251365 7.554119802104033 -7.554119802104033 11.864531321128247 13.29004183027964 51280
48 12421.942232929974 31153.818880933348 8751.238886136622 7.900574639895806 -7.900574639895806 11.50541867701527 12.943586992487866 52327
49 13577.498632951725 33679.996238845604 9284.50512820287 8.264437767883516 -8.264437767883516 11.153482279449275 12.579723864500156 56542
50 13013.262646691392 31827.54824237243 8822.189110936137 8.653793334023232 -8.653793334023232 10.77441777168815 12.19036829836044 53663
51 13412.392122605963 33690.175818133306 9218.432059260702 9.02378137923226 -9.02378137923226 10.385148819784465 11.820380253151413 56321
52 13350.727488819935 33190.69902567368 8971.573485506482 9.40859233307911 -9.40859233307911 10.010200818234523 11.435569299304563 55513
53 12944.220806679903 32944.755905838065 8716.02328748187 9.789037825415427 -9.789037825415427 9.614067994874874 11.055123806968245 54605
54 12819.741611122501 32546.55722250612 8485.70116637148 10.187878018391084 -10.187878018391084 9.220716211962662 10.656283613992588 53852
55 12447.546943245366 31621.768261478766 8232.684795275949 10.602037548158322 -10.602037548158322 8.807894178399037 10.24212408422535 52302
56 12760.313174864941 31797.551072570495 8188.135752564507 11.032176145242738 -11.032176145242738 8.392451480173838 9.811985487140934 52746
57 12792.508217735925 32535.726827650557 8485.764954613338 11.459818887800632 -11.459818887800632 7.94869095720793 9.38434274458304 53814
58 12813.073122622562 32501.61537996674 8365.311497410608 11.874885566139945 -11.874885566139945 7.536140542386459 8.969276066243728 53680
59 12784.323249311208 32120.620499336117 8389.056251352966 12.304114433741269 -12.304114433741269 7.111697405933175 8.540047198642403 53294
60 12547.02692775713 31727.77960819187 8073.193464051026 12.722562198420102 -12.722562198420102 6.692807119707769 8.12159943396357 52348
61 12459.120630778943 31602.40236446827 8001.477004752899 13.160555646187444 -13.160555646187444 6.253733859772067 7.683605986196229 52063
62 12363.989022438152 31440.336099211705 7784.674878350152 13.60631088746305 -13.60631088746305 5.810151429301468 7.237850744920623 51589
63 12011.373413817415 31012.003389904425 7650.623196278178 14.057573590014902 -14.057573590014902 5.346834918764213 6.78658804236877 50674
64 11960.61350163382 31071.22050148063 7479.165996885639 14.50840632938113 -14.50840632938113 4.895255220436622 6.335755303002543 50511
65 11938.799287164487 31337.4507549452 7705.749957890411 14.965576855525653 -14.965576855525653 4.425765416714507 5.87858477685802 50982
66 12264.317562880633 31903.58071001372 7759.101727105682 15.412132739071435 -15.412132739071435 3.9893650871255613 5.432028893312237 51927
67 12504.482940021357 32060.93863632658 7816.578423651851 15.882565777244547 -15.882565777244547 3.529560509594445 4.961595855139125 52382
68 12355.072162697823 32327.07789650358 7731.849940798757 16.3393616122027 -16.3393616122027 3.0587951720382183 4.504800020180971 52414
69 12264.764894978136 32289.931700761557 7729.303404260279 16.801974919652455 -16.801974919652455 2.591577340497949 4.042186712731219 52284
70 12340.532167251877 32355.926941678736 7709.540891069465 17.267187180377046 -17.267187180377046 2.130592368334794 3.5769744520066276 52406
