# performed: 37868825 steps
# collection matrix updated: 378 times
# minimum microstate: 280
# maximum microstate: 350
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
320 24039.543218232313 470210.3626457786 19912.09413600364 5.885360545541344 -5.885360545541344 -5.774621819537273 -2.7118650997285005 514162
321 23712.06557832915 471741.6387674126 19391.29565427878 6.0588424003145605 -6.0588424003145605 -5.96326611594756 -2.885346954501717 514845
322 23986.00585068737 478689.02981987625 19530.964329451097 6.257388211254094 -6.257388211254094 -6.16440464921876 -3.0838927654412505 522206
323 23603.309742198395 482427.4322707236 19123.257987098834 6.441456217939201 -6.441456217939201 -6.369990093436149 -3.267960772126358 525154
324 23477.059693893156 486754.3300588956 18895.61024723771 6.63926625432085 -6.63926625432085 -6.581036510180196 -3.4657708085080063 529127
325 23797.9794538785 502203.3550045797 18959.66554155955 6.840557566920346 -6.840557566920346 -6.798051077192955 -3.6670621211075023 544961
326 24029.661481235034 514895.67833301035 19040.66018576938 7.053776723165226 -7.053776723165226 -7.025397601854969 -3.880281277352383 557966
327 23562.687481844558 510842.35342757194 18304.959090599732 7.276515373962095 -7.276515373962095 -7.257955849744054 -4.103019928149251 552710
328 23427.51418167135 517853.4504594724 18139.035358873156 7.511209420494392 -7.511209420494392 -7.510562629150348 -4.337713974681549 559420
329 23322.094435193707 524496.3789508041 17909.52661400622 7.751198881602054 -7.751198881602054 -7.766347882826521 -4.577703435789211 565728
330 23256.31415090643 530837.8904057039 17816.795443401144 8.001981600834394 -8.001981600834394 -8.03063452472618 -4.828486155021551 571911
331 23565.29839526324 543134.7825510494 17649.91905370167 8.260330962613853 -8.260330962613853 -8.297317576374164 -5.08683551680101 584350
332 23850.527337786654 555136.0580730799 17730.414589155243 8.540190711407034 -8.540190711407034 -8.586527747202936 -5.36669526559419 596717
333 24046.278830102427 570377.2941281059 17476.42704180575 8.819817386739407 -8.819817386739407 -8.883106562573632 -5.646321940926564 611900
334 23513.749269327058 567051.9865521687 17119.264178519836 9.123176013061254 -9.123176013061254 -9.201736930076768 -5.949680567248411 607685
335 22799.57866240919 560281.7796853977 16382.641652209328 9.423307653311804 -9.423307653311804 -9.519475186017502 -6.249812207498961 599464
336 22818.8077821194 569293.8494183022 16292.34279959564 9.739646093928771 -9.739646093928771 -9.849409185175595 -6.5661506481159275 608405
337 22793.472516516507 576352.5753873752 15842.95209612925 10.064486786498643 -10.064486786498643 -10.186030160486263 -6.890991340685799 614989
338 22327.423239036183 574306.5569149501 15577.019846034762 10.412148149393731 -10.412148149393731 -10.549956186454947 -7.238652703580888 612211
339 21803.55095311939 573535.8802609051 15028.568786006223 10.75141396152196 -10.75141396152196 -10.910044387951688 -7.577918515709117 610368
340 21033.699689978737 562988.891020686 14583.409289344603 11.106739201757918 -11.106739201757918 -11.281851529056315 -7.933243755945075 598606
341 21136.236043443547 568356.878023149 14187.88593340739 11.469370988282865 -11.469370988282865 -11.647972606186912 -8.295875542470021 603681
342 21017.3952849246 574705.8205806111 14228.784134475523 11.85183907362518 -11.85183907362518 -12.046399263306098 -8.678343627812337 609952
343 20936.703943527125 579310.660227439 13668.635829052115 12.23157182052689 -12.23157182052689 -12.43643069742976 -9.058076374714046 613916
344 20667.77683339797 578287.1696848156 13184.053481808736 12.647942510560615 -12.647942510560615 -12.862830632975047 -9.474447064747771 612139
345 20324.316868316695 573482.1373291899 12746.545802513725 13.08991979498235 -13.08991979498235 -13.312398415926229 -9.916424349169507 606553
346 20170.194730864823 585281.805554742 12844.999714423475 13.529688670603873 -13.529688670603873 -13.778956142930568 -10.35619322479103 618297
347 20314.734425132476 596450.9877761632 12749.27779873789 13.97009976168611 -13.97009976168611 -14.230207541000903 -10.796604315873266 629515
348 19632.05962524638 588241.9453269823 12039.995047797602 14.417157982927097 -14.417157982927097 -14.69607937074519 -11.243662537114254 619914
349 19367.86439250269 585753.7623763169 11686.373231191918 14.897562138751036 -14.897562138751036 -15.185009267286839 -11.724066692938193 616808
350 20329.44229532608 627932.7280881366 12118.829616542564 15.382949702621945 -15.382949702621945 -15.69020100333094 -12.209454256809101 660381
