# performed: 46242998 steps
# collection matrix updated: 462 times
# minimum microstate: 350
# maximum microstate: 420
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
350 27954.341570962293 570052.7976332126 10468.860795840337 0.4746264552792392 -0.4746264552792392 0 0 608475
351 25819.280131847838 537541.1503687381 9550.569499428018 1.4375698362147384 -1.4375698362147384 -4.062552257948216 -0.9629433809354992 572911
352 25179.866616395626 531970.2520372237 9274.881346395217 2.4183994834152553 -2.4183994834152553 -5.0570729765616935 -1.9437730281360164 566425
353 25154.619711125637 536221.3236645354 8849.056624353947 3.409444893890523 -3.409444893890523 -6.055807892389376 -2.934818438611284 570225
354 24735.757081773332 532737.6277343027 8754.6151839489 4.44444814990883 -4.44444814990883 -7.1005386011740494 -3.969821694629591 566228
355 25607.26375749227 565068.0952918787 8934.640950641417 5.460574433589459 -5.460574433589459 -8.139402404044883 -4.98594797831022 599610
356 24451.767200899198 545408.7429664752 8312.489832645097 6.503855681332491 -6.503855681332491 -9.192291865855301 -6.029229226053252 578173
357 24460.975362062258 547446.9987877914 7987.025850151515 7.580827175912702 -7.580827175912702 -10.271761009303823 -7.106200720633463 579895
358 24578.908693102218 559853.3545518486 8044.736755056361 8.684197304771045 -8.684197304771045 -11.391715360043191 -8.209570849491806 592477
359 24117.906129498493 559176.3070491626 7743.786821346607 9.785232299546758 -9.785232299546758 -12.509647974388866 -9.310605844267519 591038
360 24063.05464194971 559393.1069539003 7793.838404167882 10.918652492505558 -10.918652492505558 -13.64555661374798 -10.444026037226319 591250
361 24557.99383923291 581060.3882116016 7550.617949180677 12.030050019046664 -12.030050019046664 -14.773021674515391 -11.555423563767425 613169
362 23914.9723703511 572476.0713262733 7367.956303396789 13.198567259174446 -13.198567259174446 -15.952527394734016 -12.723940803895207 603759
363 23857.456662986184 581113.5746594989 7104.96867752392 14.360772838730893 -14.360772838730893 -17.130622732482735 -13.886146383451655 612076
364 23058.61537227262 571847.6761476115 6767.708480122177 15.555027228158847 -15.555027228158847 -18.342348884310347 -15.080400772879608 601674
365 23220.087993307352 578055.6203734996 6695.291633202638 16.777659085323922 -16.777659085323922 -19.568160627365167 -16.303032630044683 607971
366 23437.65585539316 592820.5516227299 6683.792521892152 18.0067838014652 -18.0067838014652 -20.812260518499713 -17.53215734618596 622942
367 23365.70549819481 599910.1219920126 6635.1725098180805 19.24813268055266 -19.24813268055266 -22.06740885976837 -18.773506225273422 629911
368 23730.684739743243 610402.7260056222 6420.589254668733 20.50572380709561 -20.50572380709561 -23.326860357416134 -20.03109735181637 640554
369 23137.79642806888 605935.2376273326 6124.965944616759 21.796747089111843 -21.796747089111843 -24.634807419094315 -21.322120633832604 635198
370 22605.28732261262 600864.5975985777 5894.115078827842 23.11073488544137 -23.11073488544137 -25.962525306894754 -22.636108430162132 629364
371 22203.510741698967 599804.620005634 5782.869252694515 24.439343346226526 -24.439343346226526 -27.306927424236882 -23.964716890947287 627791
372 22190.956973872755 596580.7005507055 5577.342475438376 25.790975395212964 -25.790975395212964 -28.65320811880303 -25.316348939933725 624349
373 21316.81145517048 580826.76597016 5280.422574677284 27.158184355532395 -27.158184355532395 -30.03334622983222 -26.683557900253156 607424
374 21164.733767939866 588440.2675597743 5040.998672298399 28.535114293973596 -28.535114293973596 -31.4292956254953 -28.060487838694357 614646
375 21229.12344950463 593587.2541218515 4970.622428656277 29.964818195644558 -29.964818195644558 -32.86408343955512 -29.49019174036532 619787
376 20753.64117400166 583964.7339894486 4830.624836564749 31.411738482862006 -31.411738482862006 -34.31721445970182 -30.937112027582767 609549
377 20256.84069882026 579878.9783946612 4557.18090653343 32.85217604366643 -32.85217604366643 -35.774254228874256 -32.37754958838719 604693
378 19294.304268882755 564218.378191061 4256.317540071265 34.32381167020575 -34.32381167020575 -37.26595665542614 -33.84918521492651 587769
379 18919.306632219035 561800.2031829839 4108.490184813662 35.8207490110871 -35.8207490110871 -38.777045699420796 -35.34612255580786 584828
380 18821.53180123014 559833.59086791 3823.877330877806 37.34678880849374 -37.34678880849374 -40.30415629563254 -36.8721623532145 582479
381 19377.220636386042 579408.5677650294 3917.2115985948117 38.9355924107409 -38.9355924107409 -41.89807186311317 -38.46096595546166 602703
382 18738.69120547653 569440.6911138505 3690.617680683751 40.51959192798099 -40.51959192798099 -43.49752312055498 -40.04496547270175 591870
383 18446.2337136126 570385.3538955866 3639.4123908109136 42.12674415541945 -42.12674415541945 -45.12178225908631 -41.65211770014021 592471
384 18418.373336677865 568595.8170996994 3412.8095636409093 43.75009950305424 -43.75009950305424 -46.74302262872043 -43.275473047774994 590428
385 17841.859968512832 560779.8613385168 3305.278692988315 45.41828023618465 -45.41828023618465 -48.42843711932201 -44.94365378090541 581927
386 18127.249037553673 577222.8385505734 3315.912411884064 47.09204324382433 -47.09204324382433 -50.114614334607936 -46.617416788545086 598666
387 18140.916741136643 584659.5080568093 3228.575202061451 48.77931423063335 -48.77931423063335 -51.81324725932149 -48.304687775354104 606029
388 19846.261710487917 642027.2980875893 3430.4402019347367 50.50199698563448 -50.50199698563448 -53.539564816228875 -50.027370530355235 665304
389 20127.035730357187 658932.4076708839 3359.556598766322 52.24542934031705 -52.24542934031705 -55.29438275124273 -51.77080288503781 682419
390 21591.98531269279 709521.6005351009 3453.4141522143264 54.032305163926004 -54.032305163926004 -57.084637723120935 -53.55767870864676 734567
391 20982.923596032673 713260.519507342 3399.5568966379283 55.832471999966415 -55.832471999966415 -58.9175965675763 -55.35784554468717 737643
392 20284.43629703202 693079.2269565266 3292.33674645772 57.647544827576155 -57.647544827576155 -60.737660413799524 -57.17291837229691 716656
393 19781.462703348105 683219.5163975491 2989.0208991289596 59.455687405227664 -59.455687405227664 -62.55591675097291 -58.98106094994842 705990
394 19999.874869659245 694124.3033715535 2861.821758797355 61.34101230543394 -61.34101230543394 -64.44571614774438 -60.8663858501547 716986
395 20075.358291143664 704240.4497132242 2743.191995655708 63.27509569702173 -63.27509569702173 -66.38998376411428 -62.80046924174249 727059
396 19897.866427382112 705290.3894606754 2659.744111961741 65.25550139850924 -65.25550139850924 -68.38035466713987 -64.78087494323 727848
397 19069.748097658012 688420.8486903574 2626.403211992192 67.25003717902315 -67.25003717902315 -70.3927372587624 -66.77541072374392 710117
398 18453.419198595744 666585.4860971621 2433.0947042642074 69.23208018834136 -69.23208018834136 -72.3752251587672 -68.75745373306212 687472
399 17472.602911895898 640278.9321917681 2165.4648963290465 71.24445733859399 -71.24445733859399 -74.40131084656413 -70.76983088331475 659917
400 18692.109899713752 694421.4688417112 2253.421258607623 73.31924214361783 -73.31924214361783 -76.48930988173313 -72.84461568833859 715367
401 18519.630974391755 695495.2278509332 2143.1411746882 75.4245187108441 -75.4245187108441 -78.60496176534173 -74.94989225556486 716158
402 18571.314896115215 710517.922396945 2125.7627069555347 77.56305757865108 -77.56305757865108 -80.76152047712146 -77.08843112337185 731215
403 19124.18118603284 727501.6962146854 2144.1225993048533 79.73615615863949 -79.73615615863949 -82.92900799862467 -79.26152970336025 748770
404 19244.78356854901 740723.4250936286 2044.7913378232718 81.91313401946303 -81.91313401946303 -85.11723113953323 -81.4385075641838 762013
405 19507.447240872345 757985.1058903 2006.4468688509553 84.14594678320269 -84.14594678320269 -87.35917543109781 -83.67132032792345 779499
406 20432.057896776496 801500.6967462851 2018.245356936628 86.4112268287646 -86.4112268287646 -89.6336063026887 -85.93660037348536 823951
407 20226.77297052046 796222.0603196626 2042.1667098198798 88.72265411253584 -88.72265411253584 -91.94848293685615 -88.2480276572566 818491
408 19265.179585643844 774553.7560995664 1831.0643148204779 90.99524506593136 -90.99524506593136 -94.24147870141312 -90.52061861065212 795650
409 17508.616277983565 706453.4668691012 1585.9168529204276 93.34527295309455 -93.34527295309455 -96.5948806107165 -92.87064649781532 725548
410 15409.470200886932 630003.6633724004 1356.8664267168085 95.73402901239709 -95.73402901239709 -98.99641103302987 -95.25940255711785 646770
411 15488.613309866321 633166.9257318395 1371.4609583047688 98.16393304190521 -98.16393304190521 -101.42621535832852 -97.68930658662597 650027
412 14953.176851582266 619794.4812727149 1278.3418757079558 100.57475471051157 -100.57475471051157 -103.85044392254432 -100.10012825523233 636026
413 15239.839697629055 629276.5502396122 1216.6100627731964 103.03795725098222 -103.03795725098222 -106.30980386967998 -102.56333079570298 645733
414 16524.327369837763 681374.1472340339 1262.5253961320927 105.56722763890185 -105.56722763890185 -108.83764854725891 -105.09260118362262 699161
415 14459.207625375242 610310.6386618656 1091.1537127618471 108.11619780176343 -108.11619780176343 -111.40936823066302 -107.6415713464842 625861
416 14139.239746895684 602977.8396539785 1056.9205991236165 110.69027443659293 -110.69027443659293 -113.9934640596496 -110.2156479813137 618174
417 15164.020545525313 646710.2140003074 1019.7654541722789 113.28399527731574 -113.28399527731574 -116.58705836756255 -112.8093688220365 662894
418 15536.113717583925 669283.0849879937 1064.801294424627 115.97349643534126 -115.97349643534126 -119.28641126613954 -115.49886998006203 685884
419 15773.232195996534 675733.7321985364 965.0356054903795 118.65946328328172 -118.65946328328172 -121.96679029353113 -118.18483682800249 692472
420 16905.620416252827 732684.4168494422 1031.9627343124346 121.44206530824783 -121.44206530824783 -124.76069491347619 -120.9674388529686 750622
